saltillo_id,form,normalized_form,search_form,saltillo_glyphs,saltillo_count,position,saltillo_indexes,source_field,field_index,token_ordinal,context_index,context,entry_id,headword,classification,classification_family,translation,document_frequency,entry_frequency,source_code,source_document,page_start,page_end,source_status,validation_status
SAL-000646,Ri’ibú,riʼibú,riʼibu,’,1,Medial,2,Lema,1,1,0,Ri’ibú,RD-002015,Ri’ibú,Vt,Vt,Limpiar (frijol),1,1,SRC-02,DICCIONARIO raramuri.pdf,74,74,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000647,Ri’icha,riʼicha,riʼicha,’,1,Medial,2,Lema,1,1,0,Ri’icha,RD-002016,Ri’icha,Vt,Vt,1. Echarse a perder 2. Desperdiciar,1,1,SRC-02,DICCIONARIO raramuri.pdf,74,74,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000648,Ri’íchani,riʼíchani,riʼichani,’,1,Medial,2,Lema,1,1,0,Ri’íchani,RD-002017,Ri’íchani,Vi,Vi,Gemir,1,1,SRC-02,DICCIONARIO raramuri.pdf,74,74,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000649,Ri’inana,riʼinana,riʼinana,’,1,Medial,2,Lema,1,1,0,Ri’inana,RD-002018,Ri’inana,Adv,Adv,Para arriba,1,1,SRC-02,DICCIONARIO raramuri.pdf,74,74,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000650,Ri’iquéami,riʼiquéami,riʼiqueami,’,1,Medial,2,Lema,1,1,0,Ri’iquéami,RD-002019,Ri’iquéami,S,S,Jugador,1,1,SRC-02,DICCIONARIO raramuri.pdf,74,74,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000651,Ri’marí,riʼmarí,riʼmari,’,1,Medial,2,Lema,1,1,0,Ri’marí,RD-002033,Ri’marí,S sing,S,Joven,1,1,SRC-02,DICCIONARIO raramuri.pdf,74,74,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000652,Ri’ná,riʼná,riʼna,’,1,Medial,2,Lema,1,1,0,Ri’ná,RD-002040,Ri’ná,Vt,Vt,Nivelar,3,3,SRC-02,DICCIONARIO raramuri.pdf,74,74,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000653,Ri’ná,riʼná,riʼna,’,1,Medial,2,Lema,1,1,0,Ri’ná,RD-002041,Ri’ná,Vi,Vi,Estar parejo,3,3,SRC-02,DICCIONARIO raramuri.pdf,74,74,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000654,Ri’ná,riʼná,riʼna,’,1,Medial,2,Lema,1,1,0,Ri’ná,RD-002042,Ri’ná,Adv,Adv,Boca arriba,3,3,SRC-02,DICCIONARIO raramuri.pdf,74,74,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000655,Ri’náami,riʼnáami,riʼnaami,’,1,Medial,2,Lema,1,1,0,Ri’náami,RD-002044,Ri’náami,Adj,Adj,Parejo,1,1,SRC-02,DICCIONARIO raramuri.pdf,74,74,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000656,Ri’nabú,riʼnabú,riʼnabu,’,1,Medial,2,Lema,1,1,0,Ri’nabú,RD-002045,Ri’nabú,Vt,Vt,Voltear,1,1,SRC-02,DICCIONARIO raramuri.pdf,74,74,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000657,Ri’nabuca,riʼnabuca,riʼnabuca,’,1,Medial,2,Lema,1,1,0,Ri’nabuca,RD-002046,Ri’nabuca,,Sin clasificar,Al revés,1,1,SRC-02,DICCIONARIO raramuri.pdf,74,74,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000658,Ri’nagápura,riʼnagápura,riʼnagapura,’,1,Medial,2,Lema,1,1,0,Ri’nagápura,RD-002048,Ri’nagápura,Vi,Vi,Revolcarse,1,1,SRC-02,DICCIONARIO raramuri.pdf,74,74,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000659,Ri’nahuí,riʼnahuí,riʼnahui,’,1,Medial,2,Lema,1,1,0,Ri’nahuí,RD-002047,Ri’nahuí,Vr,Vr,Voltearse,2,2,SRC-02,DICCIONARIO raramuri.pdf,74,74,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000660,Ri’nahuí,riʼnahuí,riʼnahui,’,1,Medial,2,Lema,1,1,0,Ri’nahuí,RD-002049,Ri’nahuí,Vi,Vi,Caerse (de espaldas),2,2,SRC-02,DICCIONARIO raramuri.pdf,74,74,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000661,Ri’nará,riʼnará,riʼnara,’,1,Medial,2,Lema,1,1,0,Ri’nará,RD-002050,Ri’nará,Vi,Vi,"1. Emparejar, hacer parejo 2. Entarimar",1,1,SRC-02,DICCIONARIO raramuri.pdf,74,74,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000662,ri'narátachi,riʼnarátachi,riʼnaratachi,',1,Medial,2,Ejemplo,1,2,62,"Ma bihuacheri bachí. Ya se endurecieron las calabazas. Jena'í ri'narátachi quetasi bihuárachi ju, gará bihuachébanabo, cusí chípérami jiti.Aquí, el patio no está duro. Vamos a endurecerlo con un palo ancho. Bihuaché vi endurecerse.",RD-000244,Bihuachébana,Vt,Vt,Endurecer,2,2,SRC-02,DICCIONARIO raramuri.pdf,16,16,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000663,Ri’narátachi,riʼnarátachi,riʼnaratachi,’,1,Medial,2,Lema,1,1,0,Ri’narátachi,RD-002051,Ri’narátachi,S,S,Lugar del patio donde está arreglado parejo,2,2,SRC-02,DICCIONARIO raramuri.pdf,75,75,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000664,Ri’ó,riʼó,riʼo,’,1,Medial,2,Lema,1,1,0,Ri’ó,RD-002054,Ri’ó,Vi,Vi,Tronar el cielo,1,1,SRC-02,DICCIONARIO raramuri.pdf,75,75,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000665,Ri’obá,riʼobá,riʼoba,’,1,Medial,2,Lema,1,1,0,Ri’obá,RD-002055,Ri’obá,S,S,"Iglesia, templo",1,1,SRC-02,DICCIONARIO raramuri.pdf,75,75,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000666,ri'obachi,riʼobachi,riʼobachi,',1,Medial,2,Ejemplo,1,3,42,"Echi jaré pagótami mo'huiri echo'ná pachá ri'obachi; ma amachima, la gente ya entró en la iglesia; van a rezar.",RD-000043,Amachí,Vt,Vt,Rezar,1,1,SRC-02,DICCIONARIO raramuri.pdf,5,5,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000667,ri’ré,riʼré,riʼre,’,1,Medial,2,Ejemplo,1,1,45,"Echi huarú rité ripana jonsa cabótasa, huami ri’ré asíbari. Esa piedra rodó desde arriba y se quedó allí abajo. [pl.: muchiba] asináari vi quería sentarse",RD-000110,Asiba,,Sin clasificar,Quedarse (cosa),9,9,SRC-02,DICCIONARIO raramuri.pdf,8,8,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000668,ri'ré,riʼré,riʼre,',1,Medial,2,Ejemplo,1,2,27,"Huamina ri'reti urí, huabé ri'ré bacochi ju. Allá en el fondo de la barranca, muy abajo, está el río.",RD-000134,Bacochi,S,S,Río,9,9,SRC-02,DICCIONARIO raramuri.pdf,10,10,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000669,ri'ré,riʼré,riʼre,',1,Medial,2,Ejemplo,1,1,28,"Echi bajurí biré namuti ju, ri'ré ba'huichí iyénami. La nutria es un animal que puede nadar en el agua.",RD-000171,Bajurí,S,S,Nutria,9,9,SRC-02,DICCIONARIO raramuri.pdf,12,12,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000670,Ri'ré,riʼré,riʼre,',1,Medial,2,Ejemplo,1,1,0,"Ri'ré huichí bitir, se acostaron en la tierra. Hui'rique rocogó bitíbari cochiboa, ya muy de noche se acostaron a dormir. [sing.: bu'huí; fut.: bitimea]. Bitibama, se acostarán. Bitisí ¡acuéstense!",RD-000285,Bití,Vi pl,Vi,Estar acostados (varios),9,9,SRC-02,DICCIONARIO raramuri.pdf,18,18,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000671,ri’ré,riʼré,riʼre,’,1,Medial,2,Ejemplo,1,2,15,"Nijeni echo’ná ri’ré pachá cábama. Voy a estar allí, a la sombra.",RD-000362,Caba,Vi,Vi,Estar bajo a la sombra,9,9,SRC-02,DICCIONARIO raramuri.pdf,21,21,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000672,Ri’ré,riʼré,riʼre,’,1,Medial,2,Ejemplo,1,1,0,Ri’ré pachá masántari cárari bu’huiri. Debajo del manzano hay sombra.,RD-000431,Cárari,S,S,Sombra,9,9,SRC-02,DICCIONARIO raramuri.pdf,25,25,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000673,Ri’ré,riʼré,riʼre,’,1,Medial,2,Ejemplo,1,1,0,Ri’ré che. Se pega abajo.,RD-000666,Che,Vi,Vi,"Pegarse, permanecer fijo",9,9,SRC-02,DICCIONARIO raramuri.pdf,34,34,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000674,Ri’ré,riʼré,riʼre,’,1,Medial,2,Ejemplo,1,1,0,Ri’ré huichí huichiri. Se cayó en el suelo. [fut.: huichiméa].,RD-000975,Huichí,Vi,Vi,Caerse (de arriba),9,9,SRC-02,DICCIONARIO raramuri.pdf,46,46,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000675,Ri’ré,riʼré,riʼre,’,1,Medial,2,Lema,1,1,0,Ri’ré,RD-002078,Ri’ré,Adv,Adv,Abajo,9,9,SRC-02,DICCIONARIO raramuri.pdf,75,75,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000676,Ri’rena,riʼrena,riʼrena,’,1,Medial,2,Lema,1,1,0,Ri’rena,RD-002079,Ri’rena,Adv,Adv,Por abajo,1,1,SRC-02,DICCIONARIO raramuri.pdf,75,75,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000677,Ri’reque,riʼreque,riʼreque,’,1,Medial,2,Lema,1,1,0,Ri’reque,RD-002080,Ri’reque,S,S,Sur,1,1,SRC-02,DICCIONARIO raramuri.pdf,75,75,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000678,ri'reti,riʼreti,riʼreti,',1,Medial,2,Ejemplo,1,1,8,"Huamina ri'reti urí, huabé ri'ré bacochi ju. Allá en el fondo de la barranca, muy abajo, está el río.",RD-000134,Bacochi,S,S,Río,2,2,SRC-02,DICCIONARIO raramuri.pdf,10,10,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000679,Ri’reti,riʼreti,riʼreti,’,1,Medial,2,Lema,1,1,0,Ri’reti,RD-002081,Ri’reti,Adv,Adv,De abajo,2,2,SRC-02,DICCIONARIO raramuri.pdf,75,75,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000680,Ri’rí,riʼrí,riʼri,’,1,Medial,2,Lema,1,1,0,Ri’rí,RD-002082,Ri’rí,Adv,Adv,Más abajo,1,1,SRC-02,DICCIONARIO raramuri.pdf,75,75,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000681,Ri’rínomí,riʼrínomí,riʼrinomi,’,1,Medial,2,Lema,1,1,0,Ri’rínomí,RD-002083,Ri’rínomí,Adv,Adv,Por el lado de abajo,1,1,SRC-02,DICCIONARIO raramuri.pdf,75,75,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000682,Ri’risópari,riʼrisópari,riʼrisopari,’,1,Medial,2,Lema,1,1,0,Ri’risópari,RD-002084,Ri’risópari,S,S,Lucero,1,1,SRC-02,DICCIONARIO raramuri.pdf,75,75,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000683,ri’rohui,riʼrohui,riʼrohui,’,1,Medial,2,Ejemplo,1,1,21,Nijeni huijiméa echi ri’rohui echo’ná napichi. Voy a sacar las papas de las cenizas. [fut.: huijaméa].,RD-000995,Huijá,Vt,Vt,Sacar (de la lumbre),2,2,SRC-02,DICCIONARIO raramuri.pdf,47,47,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000684,Ri’rohui,riʼrohui,riʼrohui,’,1,Medial,2,Lema,1,1,0,Ri’rohui,RD-002085,Ri’rohui,S,S,Papas,2,2,SRC-02,DICCIONARIO raramuri.pdf,75,75,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000685,ri’yeca,riʼyeca,riʼyeca,’,1,Medial,2,Ejemplo,1,2,79,"Ma arihua, que ‘me ayó chonama. Ya es tarde, pronto oscurecerá. Echi táa tohuí ri’yeca chucú echo’ná napichi, cara chonama. Ese niñito está jugando en la chimenea; se va a tiznar (ennegrecer) completamente. [pret.: chónari; fut.: chonama]. Chónohua. Hacer negro. Chónami. Adv Sucio, oscuro.",RD-000760,Chona,Vi,Vi,1. Oscurecer 2. Ennegrecerse,2,2,SRC-02,DICCIONARIO raramuri.pdf,38,38,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000686,Ri’yeca,riʼyeca,riʼyeca,’,1,Medial,2,Lema,1,1,0,"Ri’yeca, ri’eca",RD-002108,"Ri’yeca, ri’eca",Vi pl,Vi,Jugar,2,2,SRC-02,DICCIONARIO raramuri.pdf,76,76,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000687,Ri’yóchani,riʼyóchani,riʼyochani,’,1,Medial,2,Lema,1,1,0,Ri’yóchani,RD-002109,Ri’yóchani,Vi,Vi,Tronar,1,1,SRC-02,DICCIONARIO raramuri.pdf,76,76,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000688,Ro’huá,roʼhuá,roʼhua,’,1,Medial,2,Lema,1,1,0,Ro’huá,RD-002125,Ro’huá,Vt,Vt,Derramar (un líquido),3,3,SRC-02,DICCIONARIO raramuri.pdf,76,76,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000689,Ro’huá,roʼhuá,roʼhua,’,1,Medial,2,Lema,1,1,0,Ro’huá,RD-002126,Ro’huá,Vt,Vt,Surcar (con el arado),3,3,SRC-02,DICCIONARIO raramuri.pdf,76,76,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000690,Ro’huá,roʼhuá,roʼhua,’,1,Medial,2,Lema,1,1,0,Ro’huá,RD-002127,Ro’huá,Vt pl,Vt,Poner acostados,3,3,SRC-02,DICCIONARIO raramuri.pdf,76,76,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000691,Ro’huaba,roʼhuaba,roʼhuaba,’,1,Medial,2,Lema,1,1,0,Ro’huaba,RD-002128,Ro’huaba,Vt pl,Vt,"Tumbar, poner acostados",1,1,SRC-02,DICCIONARIO raramuri.pdf,76,76,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000692,ro'hué,roʼhué,roʼhue,',1,Medial,2,Ejemplo,1,6,139,"Ba'huí túmani. Voy a traer agua. Ba'huí bají toma agua. Ba'huí huichirachi cascada. Ba'huí machina mana agua (p.ej.: de manantial). Ba'huí ro'hué riega. Ba'huí tuma trae agua. Huasí ba'huira jugo de fruta. Ba'huichí vi caer el sereno Jipi ma bará ju. Sinibí rahué bi'yá hue ba'huichí. Ahora es el tiempo de aguas. Todos los días, temprano, cae mucho sereno.",RD-000151,Ba'huí,S,S,Agua,2,2,SRC-02,DICCIONARIO raramuri.pdf,10,11,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000693,Ro’hué,roʼhué,roʼhue,’,1,Medial,2,Lema,1,1,0,Ro’hué,RD-002131,Ro’hué,Vt,Vt,Cultivar (maíz),2,2,SRC-02,DICCIONARIO raramuri.pdf,76,76,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000694,Ro’huí,roʼhuí,roʼhui,’,1,Medial,2,Lema,1,1,0,Ro’huí,RD-002134,Ro’huí,Vi,Vi,"1. Volver por atrás, dar vueltas 2. Arrepentirse",1,1,SRC-02,DICCIONARIO raramuri.pdf,76,76,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000695,Ro’mina,roʼmina,roʼmina,’,1,Medial,2,Lema,1,1,0,Ro’mina,RD-002148,Ro’mina,Vi,Vi,"Volver por atrás, dar vueltas (barbechando o en las carreras)",1,1,SRC-02,DICCIONARIO raramuri.pdf,77,77,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000696,Ro’roché,roʼroché,roʼroche,’,1,Medial,2,Lema,1,1,0,Ro’roché,RD-002176,Ro’roché,Vi,Vi,"Cuajarse, congelarse",1,1,SRC-02,DICCIONARIO raramuri.pdf,78,78,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000697,Ro’rosópari,roʼrosópari,roʼrosopari,’,1,Medial,2,Lema,1,1,0,Ro’rosópari,RD-002177,Ro’rosópari,S,S,Lucero,1,1,SRC-02,DICCIONARIO raramuri.pdf,78,78,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000698,Ru’ná,ruʼná,ruʼna,’,1,Medial,2,Lema,1,1,0,Ru’ná,RD-002202,Ru’ná,Vi,Vi,Estar grueso,1,1,SRC-02,DICCIONARIO raramuri.pdf,78,78,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000699,Ru’náami,ruʼnáami,ruʼnaami,’,1,Medial,2,Lema,1,1,0,Ru’náami,RD-002203,Ru’náami,Adj,Adj,Grueso,1,1,SRC-02,DICCIONARIO raramuri.pdf,78,78,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000700,Sa’huá,saʼhuá,saʼhua,’,1,Medial,2,Lema,1,1,0,Sa’huá,RD-002221,Sa’huá,Vt,Vt,"Curar, sanar",1,1,SRC-02,DICCIONARIO raramuri.pdf,79,79,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000701,Sa’huí,saʼhuí,saʼhui,’,1,Medial,2,Lema,1,1,0,Sa’huí,RD-002227,Sa’huí,Vi,Vi,Aliviarse,1,1,SRC-02,DICCIONARIO raramuri.pdf,79,79,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000702,Sa’í,saʼí,saʼi,’,1,Medial,2,Lema,1,1,0,Sa’í,RD-002231,Sa’í,S,S,Lombriz de tierra,1,1,SRC-02,DICCIONARIO raramuri.pdf,79,79,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000703,Sa’mecha,saʼmecha,saʼmecha,’,1,Medial,2,Lema,1,1,0,Sa’mecha,RD-002232,Sa’mecha,Vt,Vt,"Remojar, mojar",1,1,SRC-02,DICCIONARIO raramuri.pdf,79,79,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000704,Sa’mí,saʼmí,saʼmi,’,1,Medial,2,Lema,1,1,0,Sa’mí,RD-002233,Sa’mí,Vi,Vi,Estar mojado,1,1,SRC-02,DICCIONARIO raramuri.pdf,79,79,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000705,Sa’mina,saʼmina,saʼmina,’,1,Medial,2,Lema,1,1,0,Sa’mina,RD-002235,Sa’mina,Vi,Vi,Humedecerse,1,1,SRC-02,DICCIONARIO raramuri.pdf,79,79,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000706,Sa’narí,saʼnarí,saʼnari,’,1,Medial,2,Lema,1,1,0,Sa’narí,RD-002238,Sa’narí,S,S,Sedimento del tesgüino,1,1,SRC-02,DICCIONARIO raramuri.pdf,79,79,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000707,Sa’rihuá,saʼrihuá,saʼrihua,’,1,Medial,2,Lema,1,1,0,Sa’rihuá,RD-002249,Sa’rihuá,S,S,Saliva,1,1,SRC-02,DICCIONARIO raramuri.pdf,79,79,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000708,Sa’rihué,saʼrihué,saʼrihue,’,1,Medial,2,Lema,1,1,0,Sa’rihué,RD-002250,Sa’rihué,Vi,Vi,"Salivar, babear",1,1,SRC-02,DICCIONARIO raramuri.pdf,79,79,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000709,Si’á,siʼá,siʼa,’,1,Medial,2,Lema,1,1,0,Si’á,RD-002271,Si’á,S,S,Suegro,1,1,SRC-02,DICCIONARIO raramuri.pdf,80,80,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000710,Si’huérahua,siʼhuérahua,siʼhuerahua,’,1,Medial,2,Lema,1,1,0,Si’huérahua,RD-002291,Si’huérahua,S,S,Pestaña(s),1,1,SRC-02,DICCIONARIO raramuri.pdf,80,80,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000711,Si’huina,siʼhuina,siʼhuina,’,1,Medial,2,Lema,1,1,0,Si’huina,RD-002292,Si’huina,Adv,Adv,En otra parte,1,1,SRC-02,DICCIONARIO raramuri.pdf,80,80,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000712,Si’luna,siʼluna,siʼluna,’,1,Medial,2,Lema,1,1,0,Si’luna,RD-002295,Si’luna,Vt,Vt,Plegar,1,1,SRC-02,DICCIONARIO raramuri.pdf,80,80,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000713,Si’néami,siʼnéami,siʼneami,’,1,Medial,2,Ejemplo,1,1,0,Si’néami gará aniri carí nihuáboriya. Todos se pusieron de acuerdo en que se construyese una casa.,RD-000850,Gará aní,Vi pl,Vi,Ponerse de acuerdo,2,2,SRC-02,DICCIONARIO raramuri.pdf,41,41,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000714,Si’néami,siʼnéami,siʼneami,’,1,Medial,2,Lema,1,1,0,Si’néami,RD-002310,Si’néami,"Adj, s",Adj,"Todo, toda la gente",2,2,SRC-02,DICCIONARIO raramuri.pdf,81,81,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000715,Si'nu,siʼnu,siʼnu,',1,Medial,2,Ejemplo,1,1,89,"Nijé bucura cahué ju. Es mi caballo. ¿Chigá bucura ju? ¿Quién es el dueño? (del animal). Si'nu bucura, bestia ajena.",RD-000321,Bucura,Adj,Adj,Poseedor (de un animal),1,1,SRC-02,DICCIONARIO raramuri.pdf,19,20,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000716,Si’nú,siʼnú,siʼnu,’,1,Medial,2,Lema,1,1,0,Si’nú,RD-002314,Si’nú,Adj sing,Adj,"Distinto, diferente",1,1,SRC-02,DICCIONARIO raramuri.pdf,81,81,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000717,Si’núrigá,siʼnúrigá,siʼnuriga,’,1,Medial,2,Lema,1,1,0,Si’núrigá,RD-002315,Si’núrigá,,Sin clasificar,Al contrario,1,1,SRC-02,DICCIONARIO raramuri.pdf,81,81,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000718,Si’orí,siʼorí,siʼori,’,1,Medial,2,Lema,1,1,0,Si’orí,RD-002316,Si’orí,S,S,1. Abeja 2. Mosca,1,1,SRC-02,DICCIONARIO raramuri.pdf,81,81,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000719,Si’rí,siʼrí,siʼri,’,1,Medial,2,Lema,1,1,0,Si’rí,RD-002338,Si’rí,Vi,Vi,Ahogarse,1,1,SRC-02,DICCIONARIO raramuri.pdf,82,82,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000720,Si’richá,siʼrichá,siʼricha,’,1,Medial,2,Lema,1,1,0,Si’richá,RD-002342,Si’richá,S,S,Tipo de hongo venenoso,1,1,SRC-02,DICCIONARIO raramuri.pdf,82,82,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000721,Si’rú,siʼrú,siʼru,’,1,Medial,2,Lema,1,1,0,Si’rú,RD-002343,Si’rú,Vi,Vi,Arrugarse,1,1,SRC-02,DICCIONARIO raramuri.pdf,82,82,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000722,si’rúami,siʼrúami,siʼruami,’,1,Medial,2,Ejemplo,1,1,11,"Cohuárachi si’rúami, frente arrugada. Nijé cohuara, mi frente. Nijé cohuárachi, en mi frente.",RD-000491,Cohuara [variante de corá],S,S,Frente,1,1,SRC-02,DICCIONARIO raramuri.pdf,27,27,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000723,Si’runá,siʼruná,siʼruna,’,1,Medial,2,Lema,1,1,0,Si’runá,RD-002346,Si’runá,Vt,Vt,"1. Arrugar, plegar 2. Aflojar",1,1,SRC-02,DICCIONARIO raramuri.pdf,82,82,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000724,Si´yá,siʼyá,siʼya,´,1,Medial,2,Lema,1,1,0,Si´yá,RD-002361,Si´yá,S,S,Suegro,1,1,SRC-02,DICCIONARIO raramuri.pdf,82,82,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000725,So’huá,soʼhuá,soʼhua,’,1,Medial,2,Lema,1,1,0,So’huá,RD-002373,So’huá,S pl,S,Espinas,1,1,SRC-02,DICCIONARIO raramuri.pdf,82,82,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000726,So’hué,soʼhué,soʼhue,’,1,Medial,2,Lema,1,1,0,So’hué,RD-002375,So’hué,S,S,Golondrina,1,1,SRC-02,DICCIONARIO raramuri.pdf,82,82,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000727,So’huí,soʼhuí,soʼhui,’,1,Medial,2,Lema,1,1,0,"So’huí, so’uhuí",RD-002376,"So’huí, so’uhuí",Vi,Vi,Espinarse,1,1,SRC-02,DICCIONARIO raramuri.pdf,82,82,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000728,So’huira,soʼhuira,soʼhuira,’,1,Medial,2,Lema,1,1,0,So’huira,RD-002377,So’huira,Vt,Vt,Espinar,1,1,SRC-02,DICCIONARIO raramuri.pdf,82,82,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000729,So’uhuá,soʼuhuá,soʼuhua,’,1,Medial,2,Lema,1,1,0,So’uhuá,RD-002394,So’uhuá,S sing,S,Espina,1,1,SRC-02,DICCIONARIO raramuri.pdf,83,83,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000730,so’uhuí,soʼuhuí,soʼuhui,’,1,Medial,2,Lema,1,2,8,"So’huí, so’uhuí",RD-002376,"So’huí, so’uhuí",Vi,Vi,Espinarse,2,1,SRC-02,DICCIONARIO raramuri.pdf,82,82,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000731,so’uhuí,soʼuhuí,soʼuhui,’,1,Medial,2,Variante,1,1,0,so’uhuí,RD-002376,"So’huí, so’uhuí",Vi,Vi,Espinarse,2,1,SRC-02,DICCIONARIO raramuri.pdf,82,82,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000732,Su’hué,suʼhué,suʼhue,’,1,Medial,2,Lema,1,1,0,Su’hué,RD-002410,Su’hué,Adj,Adj,Bonito,1,1,SRC-02,DICCIONARIO raramuri.pdf,83,83,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000733,Su’rá,suʼrá,suʼra,’,1,Medial,2,Lema,1,1,0,Su’rá,RD-002422,Su’rá,Vi,Vi,1. Aflojarse 2. Rebajar la cuenta (fig.),1,1,SRC-02,DICCIONARIO raramuri.pdf,83,83,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000734,su'rari,suʼrari,suʼrari,',1,Medial,2,Ejemplo,1,1,12,"Acajihua ma su'rari, ya se soltó la correa del huarache.",RD-000018,Acajihua,S,S,Correa,1,1,SRC-02,DICCIONARIO raramuri.pdf,4,4,Transcrito,Pendiente de cotejo ortográfico y fonológico
